year,county_full,amount,name,state,lat,lon,change
2018,"AGUAS BUENAS MUNICIPIO, PR",0,Aguas Buenas Municipio,PR,18.256524,-66.128496,0
2019,"AGUAS BUENAS MUNICIPIO, PR",0,Aguas Buenas Municipio,PR,18.256524,-66.128496,0
2020,"AGUAS BUENAS MUNICIPIO, PR",0,Aguas Buenas Municipio,PR,18.256524,-66.128496,0
2021,"AGUAS BUENAS MUNICIPIO, PR",0,Aguas Buenas Municipio,PR,18.256524,-66.128496,0
2022,"AGUAS BUENAS MUNICIPIO, PR",0,Aguas Buenas Municipio,PR,18.256524,-66.128496,0
2010,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,NA
2011,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,0
2012,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,0
2013,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,0
2014,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,0
2015,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,0
2016,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,0
2017,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,0
2018,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,0
2019,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,0
2020,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,0
2021,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,0
2022,"AIBONITO MUNICIPIO, PR",0,Aibonito Municipio,PR,18.130723,-66.26446,0
2010,"AIKEN COUNTY, SC",273,Aiken County,SC,33.550013,-81.632983,NA
2011,"AIKEN COUNTY, SC",0,Aiken County,SC,33.550013,-81.632983,-273
2012,"AIKEN COUNTY, SC",430,Aiken County,SC,33.550013,-81.632983,430
2013,"AIKEN COUNTY, SC",962,Aiken County,SC,33.550013,-81.632983,532
2014,"AIKEN COUNTY, SC",421,Aiken County,SC,33.550013,-81.632983,-541
2015,"AIKEN COUNTY, SC",125,Aiken County,SC,33.550013,-81.632983,-296
2016,"AIKEN COUNTY, SC",100,Aiken County,SC,33.550013,-81.632983,-25
2017,"AIKEN COUNTY, SC",0,Aiken County,SC,33.550013,-81.632983,-100
2018,"AIKEN COUNTY, SC",1079,Aiken County,SC,33.550013,-81.632983,1079
2019,"AIKEN COUNTY, SC",1402,Aiken County,SC,33.550013,-81.632983,323
2020,"AIKEN COUNTY, SC",250,Aiken County,SC,33.550013,-81.632983,-1152
2021,"AIKEN COUNTY, SC",1058,Aiken County,SC,33.550013,-81.632983,808
2022,"AIKEN COUNTY, SC",110,Aiken County,SC,33.550013,-81.632983,-948
2010,"AITKIN COUNTY, MN",0,Aitkin County,MN,46.602446,-93.41976,NA
2011,"AITKIN COUNTY, MN",0,Aitkin County,MN,46.602446,-93.41976,0
2012,"AITKIN COUNTY, MN",0,Aitkin County,MN,46.602446,-93.41976,0
2013,"AITKIN COUNTY, MN",0,Aitkin County,MN,46.602446,-93.41976,0
2014,"AITKIN COUNTY, MN",78,Aitkin County,MN,46.602446,-93.41976,78
2015,"AITKIN COUNTY, MN",75,Aitkin County,MN,46.602446,-93.41976,-3
2016,"AITKIN COUNTY, MN",1490,Aitkin County,MN,46.602446,-93.41976,1415
2017,"AITKIN COUNTY, MN",213,Aitkin County,MN,46.602446,-93.41976,-1277
2018,"AITKIN COUNTY, MN",841.5,Aitkin County,MN,46.602446,-93.41976,628.5
2019,"AITKIN COUNTY, MN",131,Aitkin County,MN,46.602446,-93.41976,-710.5
2020,"AITKIN COUNTY, MN",110,Aitkin County,MN,46.602446,-93.41976,-21
2021,"AITKIN COUNTY, MN",1208,Aitkin County,MN,46.602446,-93.41976,1098
2022,"AITKIN COUNTY, MN",427,Aitkin County,MN,46.602446,-93.41976,-781
2010,"ALACHUA COUNTY, FL",300,Alachua County,FL,29.67574,-82.357221,NA
2011,"ALACHUA COUNTY, FL",0,Alachua County,FL,29.67574,-82.357221,-300
2012,"ALACHUA COUNTY, FL",534,Alachua County,FL,29.67574,-82.357221,534
2013,"ALACHUA COUNTY, FL",852,Alachua County,FL,29.67574,-82.357221,318
2014,"ALACHUA COUNTY, FL",100,Alachua County,FL,29.67574,-82.357221,-752
2015,"ALACHUA COUNTY, FL",525,Alachua County,FL,29.67574,-82.357221,425
2016,"ALACHUA COUNTY, FL",767,Alachua County,FL,29.67574,-82.357221,242
2017,"ALACHUA COUNTY, FL",0,Alachua County,FL,29.67574,-82.357221,-767
2018,"ALACHUA COUNTY, FL",1080,Alachua County,FL,29.67574,-82.357221,1080
2019,"ALACHUA COUNTY, FL",1160,Alachua County,FL,29.67574,-82.357221,80
2020,"ALACHUA COUNTY, FL",1500,Alachua County,FL,29.67574,-82.357221,340
2021,"ALACHUA COUNTY, FL",1137,Alachua County,FL,29.67574,-82.357221,-363
2022,"ALACHUA COUNTY, FL",50,Alachua County,FL,29.67574,-82.357221,-1087
2010,"ALAMANCE COUNTY, NC",185,Alamance County,NC,36.043954,-79.400573,NA
2011,"ALAMANCE COUNTY, NC",0,Alamance County,NC,36.043954,-79.400573,-185
2012,"ALAMANCE COUNTY, NC",0,Alamance County,NC,36.043954,-79.400573,0
2013,"ALAMANCE COUNTY, NC",1162,Alamance County,NC,36.043954,-79.400573,1162
2014,"ALAMANCE COUNTY, NC",718.75,Alamance County,NC,36.043954,-79.400573,-443.25
2015,"ALAMANCE COUNTY, NC",1783,Alamance County,NC,36.043954,-79.400573,1064.25
2016,"ALAMANCE COUNTY, NC",580,Alamance County,NC,36.043954,-79.400573,-1203
2017,"ALAMANCE COUNTY, NC",518,Alamance County,NC,36.043954,-79.400573,-62
2018,"ALAMANCE COUNTY, NC",0,Alamance County,NC,36.043954,-79.400573,-518
2019,"ALAMANCE COUNTY, NC",700,Alamance County,NC,36.043954,-79.400573,700
2020,"ALAMANCE COUNTY, NC",886,Alamance County,NC,36.043954,-79.400573,186
2021,"ALAMANCE COUNTY, NC",600,Alamance County,NC,36.043954,-79.400573,-286
2022,"ALAMANCE COUNTY, NC",100,Alamance County,NC,36.043954,-79.400573,-500
2010,"ALAMEDA COUNTY, CA",1347,Alameda County,CA,37.647139,-121.912488,NA
2011,"ALAMEDA COUNTY, CA",743,Alameda County,CA,37.647139,-121.912488,-604
2012,"ALAMEDA COUNTY, CA",4162.17,Alameda County,CA,37.647139,-121.912488,3419.17
2013,"ALAMEDA COUNTY, CA",4285,Alameda County,CA,37.647139,-121.912488,122.82999999999993
2014,"ALAMEDA COUNTY, CA",4966.25,Alameda County,CA,37.647139,-121.912488,681.25
2015,"ALAMEDA COUNTY, CA",4953,Alameda County,CA,37.647139,-121.912488,-13.25
2016,"ALAMEDA COUNTY, CA",8689,Alameda County,CA,37.647139,-121.912488,3736
2017,"ALAMEDA COUNTY, CA",2651,Alameda County,CA,37.647139,-121.912488,-6038
2018,"ALAMEDA COUNTY, CA",10088,Alameda County,CA,37.647139,-121.912488,7437
2019,"ALAMEDA COUNTY, CA",7203,Alameda County,CA,37.647139,-121.912488,-2885
2020,"ALAMEDA COUNTY, CA",2643.6,Alameda County,CA,37.647139,-121.912488,-4559.4
2021,"ALAMEDA COUNTY, CA",2770,Alameda County,CA,37.647139,-121.912488,126.40000000000009
2022,"ALAMEDA COUNTY, CA",4395,Alameda County,CA,37.647139,-121.912488,1625
2010,"ALAMOSA COUNTY, CO",0,Alamosa County,CO,37.568442,-105.788041,NA
2011,"ALAMOSA COUNTY, CO",0,Alamosa County,CO,37.568442,-105.788041,0
2012,"ALAMOSA COUNTY, CO",400,Alamosa County,CO,37.568442,-105.788041,400
2013,"ALAMOSA COUNTY, CO",0,Alamosa County,CO,37.568442,-105.788041,-400
2014,"ALAMOSA COUNTY, CO",0,Alamosa County,CO,37.568442,-105.788041,0
2015,"ALAMOSA COUNTY, CO",0,Alamosa County,CO,37.568442,-105.788041,0
2016,"ALAMOSA COUNTY, CO",400,Alamosa County,CO,37.568442,-105.788041,400
2017,"ALAMOSA COUNTY, CO",0,Alamosa County,CO,37.568442,-105.788041,-400
2018,"ALAMOSA COUNTY, CO",430,Alamosa County,CO,37.568442,-105.788041,430
2019,"ALAMOSA COUNTY, CO",0,Alamosa County,CO,37.568442,-105.788041,-430
2020,"ALAMOSA COUNTY, CO",0,Alamosa County,CO,37.568442,-105.788041,0
2021,"ALAMOSA COUNTY, CO",700,Alamosa County,CO,37.568442,-105.788041,700
2022,"ALAMOSA COUNTY, CO",755,Alamosa County,CO,37.568442,-105.788041,55
2010,"ALBANY COUNTY, NY",80,Albany County,NY,42.58824,-73.97401,NA
2011,"ALBANY COUNTY, NY",380,Albany County,NY,42.58824,-73.97401,300
2012,"ALBANY COUNTY, NY",155,Albany County,NY,42.58824,-73.97401,-225
2013,"ALBANY COUNTY, NY",2016.2,Albany County,NY,42.58824,-73.97401,1861.2
2014,"ALBANY COUNTY, NY",976.25,Albany County,NY,42.58824,-73.97401,-1039.95
2015,"ALBANY COUNTY, NY",1062,Albany County,NY,42.58824,-73.97401,85.75
2016,"ALBANY COUNTY, NY",4263,Albany County,NY,42.58824,-73.97401,3201
2017,"ALBANY COUNTY, NY",1778,Albany County,NY,42.58824,-73.97401,-2485
2018,"ALBANY COUNTY, NY",2895,Albany County,NY,42.58824,-73.97401,1117
2019,"ALBANY COUNTY, NY",663,Albany County,NY,42.58824,-73.97401,-2232
2020,"ALBANY COUNTY, NY",1650,Albany County,NY,42.58824,-73.97401,987
2021,"ALBANY COUNTY, NY",775,Albany County,NY,42.58824,-73.97401,-875
2022,"ALBANY COUNTY, NY",950,Albany County,NY,42.58824,-73.97401,175
2010,"ALBANY COUNTY, WY",0,Albany County,WY,41.665514,-105.721883,NA
2011,"ALBANY COUNTY, WY",0,Albany County,WY,41.665514,-105.721883,0
2012,"ALBANY COUNTY, WY",100,Albany County,WY,41.665514,-105.721883,100
2013,"ALBANY COUNTY, WY",0,Albany County,WY,41.665514,-105.721883,-100
2014,"ALBANY COUNTY, WY",100,Albany County,WY,41.665514,-105.721883,100
2015,"ALBANY COUNTY, WY",38,Albany County,WY,41.665514,-105.721883,-62
2016,"ALBANY COUNTY, WY",900,Albany County,WY,41.665514,-105.721883,862
2017,"ALBANY COUNTY, WY",0,Albany County,WY,41.665514,-105.721883,-900
2018,"ALBANY COUNTY, WY",130,Albany County,WY,41.665514,-105.721883,130
2019,"ALBANY COUNTY, WY",246,Albany County,WY,41.665514,-105.721883,116
2020,"ALBANY COUNTY, WY",1709,Albany County,WY,41.665514,-105.721883,1463
2021,"ALBANY COUNTY, WY",200,Albany County,WY,41.665514,-105.721883,-1509
2022,"ALBANY COUNTY, WY",450,Albany County,WY,41.665514,-105.721883,250
2010,"ALBEMARLE COUNTY, VA",0,Albemarle County,VA,38.024184,-78.553506,NA
2011,"ALBEMARLE COUNTY, VA",0,Albemarle County,VA,38.024184,-78.553506,0
2012,"ALBEMARLE COUNTY, VA",0,Albemarle County,VA,38.024184,-78.553506,0
2013,"ALBEMARLE COUNTY, VA",608,Albemarle County,VA,38.024184,-78.553506,608
2014,"ALBEMARLE COUNTY, VA",0,Albemarle County,VA,38.024184,-78.553506,-608
2015,"ALBEMARLE COUNTY, VA",0,Albemarle County,VA,38.024184,-78.553506,0
2016,"ALBEMARLE COUNTY, VA",1055,Albemarle County,VA,38.024184,-78.553506,1055
2017,"ALBEMARLE COUNTY, VA",4850,Albemarle County,VA,38.024184,-78.553506,3795
2018,"ALBEMARLE COUNTY, VA",5564,Albemarle County,VA,38.024184,-78.553506,714
2019,"ALBEMARLE COUNTY, VA",300,Albemarle County,VA,38.024184,-78.553506,-5264
2020,"ALBEMARLE COUNTY, VA",0,Albemarle County,VA,38.024184,-78.553506,-300
2021,"ALBEMARLE COUNTY, VA",450,Albemarle County,VA,38.024184,-78.553506,450
2022,"ALBEMARLE COUNTY, VA",900,Albemarle County,VA,38.024184,-78.553506,450
2010,"ALCONA COUNTY, MI",50,Alcona County,MI,44.657509,-83.29458,NA
2011,"ALCONA COUNTY, MI",0,Alcona County,MI,44.657509,-83.29458,-50
2012,"ALCONA COUNTY, MI",290,Alcona County,MI,44.657509,-83.29458,290
2013,"ALCONA COUNTY, MI",47,Alcona County,MI,44.657509,-83.29458,-243
2014,"ALCONA COUNTY, MI",350,Alcona County,MI,44.657509,-83.29458,303
2015,"ALCONA COUNTY, MI",737,Alcona County,MI,44.657509,-83.29458,387
2016,"ALCONA COUNTY, MI",0,Alcona County,MI,44.657509,-83.29458,-737
2017,"ALCONA COUNTY, MI",0,Alcona County,MI,44.657509,-83.29458,0
2018,"ALCONA COUNTY, MI",100.25,Alcona County,MI,44.657509,-83.29458,100.25
2019,"ALCONA COUNTY, MI",210,Alcona County,MI,44.657509,-83.29458,109.75
2020,"ALCONA COUNTY, MI",0,Alcona County,MI,44.657509,-83.29458,-210
2021,"ALCONA COUNTY, MI",110,Alcona County,MI,44.657509,-83.29458,110
2022,"ALCONA COUNTY, MI",200,Alcona County,MI,44.657509,-83.29458,90
2010,"ALCORN COUNTY, MS",0,Alcorn County,MS,34.886569,-88.581109,NA
2011,"ALCORN COUNTY, MS",0,Alcorn County,MS,34.886569,-88.581109,0
2012,"ALCORN COUNTY, MS",0,Alcorn County,MS,34.886569,-88.581109,0
2013,"ALCORN COUNTY, MS",100,Alcorn County,MS,34.886569,-88.581109,100
2014,"ALCORN COUNTY, MS",200,Alcorn County,MS,34.886569,-88.581109,100
2015,"ALCORN COUNTY, MS",0,Alcorn County,MS,34.886569,-88.581109,-200
2016,"ALCORN COUNTY, MS",250,Alcorn County,MS,34.886569,-88.581109,250
2017,"ALCORN COUNTY, MS",0,Alcorn County,MS,34.886569,-88.581109,-250
2018,"ALCORN COUNTY, MS",375,Alcorn County,MS,34.886569,-88.581109,375
2019,"ALCORN COUNTY, MS",0,Alcorn County,MS,34.886569,-88.581109,-375
2020,"ALCORN COUNTY, MS",0,Alcorn County,MS,34.886569,-88.581109,0
2021,"ALCORN COUNTY, MS",100,Alcorn County,MS,34.886569,-88.581109,100
2022,"ALCORN COUNTY, MS",0,Alcorn County,MS,34.886569,-88.581109,-100
2010,"ALEUTIANS EAST BOROUGH, AK",0,Aleutians East Borough,AK,55.245044,-161.997477,NA
2011,"ALEUTIANS EAST BOROUGH, AK",0,Aleutians East Borough,AK,55.245044,-161.997477,0
2012,"ALEUTIANS EAST BOROUGH, AK",0,Aleutians East Borough,AK,55.245044,-161.997477,0
2013,"ALEUTIANS EAST BOROUGH, AK",659,Aleutians East Borough,AK,55.245044,-161.997477,659
2014,"ALEUTIANS EAST BOROUGH, AK",0,Aleutians East Borough,AK,55.245044,-161.997477,-659
2015,"ALEUTIANS EAST BOROUGH, AK",0,Aleutians East Borough,AK,55.245044,-161.997477,0
2016,"ALEUTIANS EAST BOROUGH, AK",0,Aleutians East Borough,AK,55.245044,-161.997477,0
2017,"ALEUTIANS EAST BOROUGH, AK",0,Aleutians East Borough,AK,55.245044,-161.997477,0
2018,"ALEUTIANS EAST BOROUGH, AK",0,Aleutians East Borough,AK,55.245044,-161.997477,0
2019,"ALEUTIANS EAST BOROUGH, AK",0,Aleutians East Borough,AK,55.245044,-161.997477,0
2020,"ALEUTIANS EAST BOROUGH, AK",0,Aleutians East Borough,AK,55.245044,-161.997477,0
2021,"ALEUTIANS EAST BOROUGH, AK",250,Aleutians East Borough,AK,55.245044,-161.997477,250
2022,"ALEUTIANS EAST BOROUGH, AK",0,Aleutians East Borough,AK,55.245044,-161.997477,-250
2010,"ALEUTIANS WEST CENSUS AREA, AK",0,Aleutians West Census Area,AK,51.959447,178.338813,NA
2011,"ALEUTIANS WEST CENSUS AREA, AK",0,Aleutians West Census Area,AK,51.959447,178.338813,0
2012,"ALEUTIANS WEST CENSUS AREA, AK",0,Aleutians West Census Area,AK,51.959447,178.338813,0
2013,"ALEUTIANS WEST CENSUS AREA, AK",0,Aleutians West Census Area,AK,51.959447,178.338813,0
2014,"ALEUTIANS WEST CENSUS AREA, AK",0,Aleutians West Census Area,AK,51.959447,178.338813,0
2015,"ALEUTIANS WEST CENSUS AREA, AK",0,Aleutians West Census Area,AK,51.959447,178.338813,0
2016,"ALEUTIANS WEST CENSUS AREA, AK",950,Aleutians West Census Area,AK,51.959447,178.338813,950
2017,"ALEUTIANS WEST CENSUS AREA, AK",500,Aleutians West Census Area,AK,51.959447,178.338813,-450
2018,"ALEUTIANS WEST CENSUS AREA, AK",500,Aleutians West Census Area,AK,51.959447,178.338813,0
2019,"ALEUTIANS WEST CENSUS AREA, AK",0,Aleutians West Census Area,AK,51.959447,178.338813,-500
2020,"ALEUTIANS WEST CENSUS AREA, AK",0,Aleutians West Census Area,AK,51.959447,178.338813,0
2021,"ALEUTIANS WEST CENSUS AREA, AK",0,Aleutians West Census Area,AK,51.959447,178.338813,0
2022,"ALEUTIANS WEST CENSUS AREA, AK",0,Aleutians West Census Area,AK,51.959447,178.338813,0
2010,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,NA
2011,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,0
2012,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,0
2013,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,0
2014,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,0
2015,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,0
2016,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,0
2017,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,0
2018,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,0
2019,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,0
2020,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,0
2021,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,0
2022,"ALEXANDER COUNTY, IL",0,Alexander County,IL,37.183658,-89.349516,0
2010,"ALEXANDER COUNTY, NC",100,Alexander County,NC,35.920951,-81.177467,NA
2011,"ALEXANDER COUNTY, NC",0,Alexander County,NC,35.920951,-81.177467,-100
2012,"ALEXANDER COUNTY, NC",0,Alexander County,NC,35.920951,-81.177467,0
2013,"ALEXANDER COUNTY, NC",0,Alexander County,NC,35.920951,-81.177467,0
2014,"ALEXANDER COUNTY, NC",225,Alexander County,NC,35.920951,-81.177467,225
2015,"ALEXANDER COUNTY, NC",247,Alexander County,NC,35.920951,-81.177467,22
2016,"ALEXANDER COUNTY, NC",52,Alexander County,NC,35.920951,-81.177467,-195
2017,"ALEXANDER COUNTY, NC",36,Alexander County,NC,35.920951,-81.177467,-16
2018,"ALEXANDER COUNTY, NC",0,Alexander County,NC,35.920951,-81.177467,-36
2019,"ALEXANDER COUNTY, NC",126,Alexander County,NC,35.920951,-81.177467,126
2020,"ALEXANDER COUNTY, NC",491,Alexander County,NC,35.920951,-81.177467,365
2021,"ALEXANDER COUNTY, NC",124,Alexander County,NC,35.920951,-81.177467,-367
2022,"ALEXANDER COUNTY, NC",250,Alexander County,NC,35.920951,-81.177467,126
2010,"ALEXANDRIA CITY, VA",0,Alexandria city,VA,38.819251,-77.08367,NA
2011,"ALEXANDRIA CITY, VA",250,Alexandria city,VA,38.819251,-77.08367,250
2012,"ALEXANDRIA CITY, VA",250,Alexandria city,VA,38.819251,-77.08367,0
2013,"ALEXANDRIA CITY, VA",0,Alexandria city,VA,38.819251,-77.08367,-250
2014,"ALEXANDRIA CITY, VA",0,Alexandria city,VA,38.819251,-77.08367,0
2015,"ALEXANDRIA CITY, VA",900,Alexandria city,VA,38.819251,-77.08367,900
2016,"ALEXANDRIA CITY, VA",3650,Alexandria city,VA,38.819251,-77.08367,2750
2017,"ALEXANDRIA CITY, VA",1350,Alexandria city,VA,38.819251,-77.08367,-2300
2018,"ALEXANDRIA CITY, VA",2059,Alexandria city,VA,38.819251,-77.08367,709
2019,"ALEXANDRIA CITY, VA",700,Alexandria city,VA,38.819251,-77.08367,-1359
2020,"ALEXANDRIA CITY, VA",555,Alexandria city,VA,38.819251,-77.08367,-145
2021,"ALEXANDRIA CITY, VA",1800,Alexandria city,VA,38.819251,-77.08367,1245
2022,"ALEXANDRIA CITY, VA",600,Alexandria city,VA,38.819251,-77.08367,-1200
2010,"ALFALFA COUNTY, OK",0,Alfalfa County,OK,36.729703,-98.323445,NA
2011,"ALFALFA COUNTY, OK",0,Alfalfa County,OK,36.729703,-98.323445,0
2012,"ALFALFA COUNTY, OK",0,Alfalfa County,OK,36.729703,-98.323445,0
2013,"ALFALFA COUNTY, OK",25,Alfalfa County,OK,36.729703,-98.323445,25
2014,"ALFALFA COUNTY, OK",0,Alfalfa County,OK,36.729703,-98.323445,-25
2015,"ALFALFA COUNTY, OK",168,Alfalfa County,OK,36.729703,-98.323445,168
2016,"ALFALFA COUNTY, OK",92,Alfalfa County,OK,36.729703,-98.323445,-76
2017,"ALFALFA COUNTY, OK",0,Alfalfa County,OK,36.729703,-98.323445,-92
2018,"ALFALFA COUNTY, OK",0,Alfalfa County,OK,36.729703,-98.323445,0
2019,"ALFALFA COUNTY, OK",171,Alfalfa County,OK,36.729703,-98.323445,171
2020,"ALFALFA COUNTY, OK",0,Alfalfa County,OK,36.729703,-98.323445,-171
2021,"ALFALFA COUNTY, OK",0,Alfalfa County,OK,36.729703,-98.323445,0
2022,"ALFALFA COUNTY, OK",0,Alfalfa County,OK,36.729703,-98.323445,0
2010,"ALGER COUNTY, MI",0,Alger County,MI,46.521736,-86.657119,NA
2011,"ALGER COUNTY, MI",0,Alger County,MI,46.521736,-86.657119,0
2012,"ALGER COUNTY, MI",0,Alger County,MI,46.521736,-86.657119,0
2013,"ALGER COUNTY, MI",0,Alger County,MI,46.521736,-86.657119,0
2014,"ALGER COUNTY, MI",0,Alger County,MI,46.521736,-86.657119,0
2015,"ALGER COUNTY, MI",0,Alger County,MI,46.521736,-86.657119,0
2016,"ALGER COUNTY, MI",20,Alger County,MI,46.521736,-86.657119,20
2017,"ALGER COUNTY, MI",0,Alger County,MI,46.521736,-86.657119,-20
2018,"ALGER COUNTY, MI",0,Alger County,MI,46.521736,-86.657119,0
2019,"ALGER COUNTY, MI",0,Alger County,MI,46.521736,-86.657119,0
2020,"ALGER COUNTY, MI",200,Alger County,MI,46.521736,-86.657119,200
2021,"ALGER COUNTY, MI",0,Alger County,MI,46.521736,-86.657119,-200
2022,"ALGER COUNTY, MI",0,Alger County,MI,46.521736,-86.657119,0
2010,"ALLAMAKEE COUNTY, IA",0,Allamakee County,IA,43.274964,-91.382751,NA
2011,"ALLAMAKEE COUNTY, IA",0,Allamakee County,IA,43.274964,-91.382751,0
2012,"ALLAMAKEE COUNTY, IA",0,Allamakee County,IA,43.274964,-91.382751,0
2013,"ALLAMAKEE COUNTY, IA",0,Allamakee County,IA,43.274964,-91.382751,0
2014,"ALLAMAKEE COUNTY, IA",82.25,Allamakee County,IA,43.274964,-91.382751,82.25
2015,"ALLAMAKEE COUNTY, IA",24,Allamakee County,IA,43.274964,-91.382751,-58.25
2016,"ALLAMAKEE COUNTY, IA",0,Allamakee County,IA,43.274964,-91.382751,-24
2017,"ALLAMAKEE COUNTY, IA",0,Allamakee County,IA,43.274964,-91.382751,0
2018,"ALLAMAKEE COUNTY, IA",300,Allamakee County,IA,43.274964,-91.382751,300
2019,"ALLAMAKEE COUNTY, IA",250,Allamakee County,IA,43.274964,-91.382751,-50
2020,"ALLAMAKEE COUNTY, IA",0,Allamakee County,IA,43.274964,-91.382751,-250
2021,"ALLAMAKEE COUNTY, IA",250,Allamakee County,IA,43.274964,-91.382751,250
2022,"ALLAMAKEE COUNTY, IA",0,Allamakee County,IA,43.274964,-91.382751,-250
2010,"ALLEGAN COUNTY, MI",100,Allegan County,MI,42.421251,-86.261403,NA
2011,"ALLEGAN COUNTY, MI",0,Allegan County,MI,42.421251,-86.261403,-100
2012,"ALLEGAN COUNTY, MI",225,Allegan County,MI,42.421251,-86.261403,225
2013,"ALLEGAN COUNTY, MI",518,Allegan County,MI,42.421251,-86.261403,293
2014,"ALLEGAN COUNTY, MI",412.25,Allegan County,MI,42.421251,-86.261403,-105.75
2015,"ALLEGAN COUNTY, MI",148,Allegan County,MI,42.421251,-86.261403,-264.25
2016,"ALLEGAN COUNTY, MI",250,Allegan County,MI,42.421251,-86.261403,102
2017,"ALLEGAN COUNTY, MI",207,Allegan County,MI,42.421251,-86.261403,-43
2018,"ALLEGAN COUNTY, MI",922,Allegan County,MI,42.421251,-86.261403,715
2019,"ALLEGAN COUNTY, MI",250,Allegan County,MI,42.421251,-86.261403,-672
2020,"ALLEGAN COUNTY, MI",730,Allegan County,MI,42.421251,-86.261403,480
2021,"ALLEGAN COUNTY, MI",1315,Allegan County,MI,42.421251,-86.261403,585
2022,"ALLEGAN COUNTY, MI",588.54,Allegan County,MI,42.421251,-86.261403,-726.46
2010,"ALLEGANY COUNTY, MD",0,Allegany County,MD,39.612313,-78.703104,NA
2011,"ALLEGANY COUNTY, MD",0,Allegany County,MD,39.612313,-78.703104,0
2012,"ALLEGANY COUNTY, MD",0,Allegany County,MD,39.612313,-78.703104,0
2013,"ALLEGANY COUNTY, MD",102,Allegany County,MD,39.612313,-78.703104,102
2014,"ALLEGANY COUNTY, MD",100,Allegany County,MD,39.612313,-78.703104,-2
2015,"ALLEGANY COUNTY, MD",0,Allegany County,MD,39.612313,-78.703104,-100
2016,"ALLEGANY COUNTY, MD",393,Allegany County,MD,39.612313,-78.703104,393
2017,"ALLEGANY COUNTY, MD",0,Allegany County,MD,39.612313,-78.703104,-393
2018,"ALLEGANY COUNTY, MD",250,Allegany County,MD,39.612313,-78.703104,250
2019,"ALLEGANY COUNTY, MD",226,Allegany County,MD,39.612313,-78.703104,-24
2020,"ALLEGANY COUNTY, MD",520,Allegany County,MD,39.612313,-78.703104,294
2021,"ALLEGANY COUNTY, MD",25,Allegany County,MD,39.612313,-78.703104,-495
2022,"ALLEGANY COUNTY, MD",0,Allegany County,MD,39.612313,-78.703104,-25
2010,"ALLEGANY COUNTY, NY",140,Allegany County,NY,42.247853,-78.026153,NA
2011,"ALLEGANY COUNTY, NY",0,Allegany County,NY,42.247853,-78.026153,-140
2012,"ALLEGANY COUNTY, NY",30,Allegany County,NY,42.247853,-78.026153,30
2013,"ALLEGANY COUNTY, NY",807,Allegany County,NY,42.247853,-78.026153,777
2014,"ALLEGANY COUNTY, NY",600,Allegany County,NY,42.247853,-78.026153,-207
2015,"ALLEGANY COUNTY, NY",600,Allegany County,NY,42.247853,-78.026153,0
2016,"ALLEGANY COUNTY, NY",100,Allegany County,NY,42.247853,-78.026153,-500
2017,"ALLEGANY COUNTY, NY",0,Allegany County,NY,42.247853,-78.026153,-100
2018,"ALLEGANY COUNTY, NY",312,Allegany County,NY,42.247853,-78.026153,312
2019,"ALLEGANY COUNTY, NY",933,Allegany County,NY,42.247853,-78.026153,621
2020,"ALLEGANY COUNTY, NY",133,Allegany County,NY,42.247853,-78.026153,-800
