year,county_full,amount,name,state,lat,lon,change
2012,"ANTRIM COUNTY, MI",0,Antrim County,MI,45.005455,-85.175639,NA
2016,"ANTRIM COUNTY, MI",500,Antrim County,MI,45.005455,-85.175639,500
2020,"ANTRIM COUNTY, MI",65,Antrim County,MI,45.005455,-85.175639,-435
2022,"ANTRIM COUNTY, MI",0,Antrim County,MI,45.005455,-85.175639,-65
2012,"APACHE COUNTY, AZ",237,Apache County,AZ,35.385084,-109.490172,NA
2016,"APACHE COUNTY, AZ",255,Apache County,AZ,35.385084,-109.490172,18
2020,"APACHE COUNTY, AZ",875,Apache County,AZ,35.385084,-109.490172,620
2022,"APACHE COUNTY, AZ",451,Apache County,AZ,35.385084,-109.490172,-424
2012,"APPANOOSE COUNTY, IA",0,Appanoose County,IA,40.744249,-92.873065,NA
2016,"APPANOOSE COUNTY, IA",0,Appanoose County,IA,40.744249,-92.873065,0
2020,"APPANOOSE COUNTY, IA",0,Appanoose County,IA,40.744249,-92.873065,0
2022,"APPANOOSE COUNTY, IA",0,Appanoose County,IA,40.744249,-92.873065,0
2012,"APPLING COUNTY, GA",0,Appling County,GA,31.739712,-82.290103,NA
2016,"APPLING COUNTY, GA",26,Appling County,GA,31.739712,-82.290103,26
2020,"APPLING COUNTY, GA",0,Appling County,GA,31.739712,-82.290103,-26
2022,"APPLING COUNTY, GA",0,Appling County,GA,31.739712,-82.290103,0
2012,"APPOMATTOX COUNTY, VA",0,Appomattox County,VA,37.370725,-78.81094,NA
2016,"APPOMATTOX COUNTY, VA",250,Appomattox County,VA,37.370725,-78.81094,250
2020,"APPOMATTOX COUNTY, VA",100,Appomattox County,VA,37.370725,-78.81094,-150
2022,"APPOMATTOX COUNTY, VA",0,Appomattox County,VA,37.370725,-78.81094,-100
2012,"ARANSAS COUNTY, TX",250,Aransas County,TX,28.122621,-96.967501,NA
2016,"ARANSAS COUNTY, TX",650,Aransas County,TX,28.122621,-96.967501,400
2020,"ARANSAS COUNTY, TX",39,Aransas County,TX,28.122621,-96.967501,-611
2022,"ARANSAS COUNTY, TX",247.54000000000002,Aransas County,TX,28.122621,-96.967501,208.54000000000002
2012,"ARAPAHOE COUNTY, CO",5088,Arapahoe County,CO,39.644554,-104.331706,NA
2016,"ARAPAHOE COUNTY, CO",12122,Arapahoe County,CO,39.644554,-104.331706,7034
2020,"ARAPAHOE COUNTY, CO",6748.5,Arapahoe County,CO,39.644554,-104.331706,-5373.5
2022,"ARAPAHOE COUNTY, CO",5695.9,Arapahoe County,CO,39.644554,-104.331706,-1052.6000000000004
2012,"ARCHER COUNTY, TX",0,Archer County,TX,33.616305,-98.687267,NA
2016,"ARCHER COUNTY, TX",0,Archer County,TX,33.616305,-98.687267,0
2020,"ARCHER COUNTY, TX",0,Archer County,TX,33.616305,-98.687267,0
2022,"ARCHER COUNTY, TX",0,Archer County,TX,33.616305,-98.687267,0
2012,"ARCHULETA COUNTY, CO",140,Archuleta County,CO,37.202395,-107.050863,NA
2016,"ARCHULETA COUNTY, CO",100,Archuleta County,CO,37.202395,-107.050863,-40
2020,"ARCHULETA COUNTY, CO",250,Archuleta County,CO,37.202395,-107.050863,150
2022,"ARCHULETA COUNTY, CO",150,Archuleta County,CO,37.202395,-107.050863,-100
2012,"ARECIBO MUNICIPIO, PR",0,Arecibo Municipio,PR,18.434004,-66.674994,NA
2016,"ARECIBO MUNICIPIO, PR",0,Arecibo Municipio,PR,18.434004,-66.674994,0
2020,"ARECIBO MUNICIPIO, PR",0,Arecibo Municipio,PR,18.434004,-66.674994,0
2022,"ARECIBO MUNICIPIO, PR",0,Arecibo Municipio,PR,18.434004,-66.674994,0
2012,"ARENAC COUNTY, MI",0,Arenac County,MI,44.036833,-83.740675,NA
2016,"ARENAC COUNTY, MI",0,Arenac County,MI,44.036833,-83.740675,0
2020,"ARENAC COUNTY, MI",100,Arenac County,MI,44.036833,-83.740675,100
2022,"ARENAC COUNTY, MI",200,Arenac County,MI,44.036833,-83.740675,100
2012,"ARKANSAS COUNTY, AR",0,Arkansas County,AR,34.28957,-91.376547,NA
2016,"ARKANSAS COUNTY, AR",0,Arkansas County,AR,34.28957,-91.376547,0
2020,"ARKANSAS COUNTY, AR",45,Arkansas County,AR,34.28957,-91.376547,45
2022,"ARKANSAS COUNTY, AR",0,Arkansas County,AR,34.28957,-91.376547,-45
2012,"ARLINGTON COUNTY, VA",495,Arlington County,VA,38.878337,-77.100703,NA
2016,"ARLINGTON COUNTY, VA",720,Arlington County,VA,38.878337,-77.100703,225
2020,"ARLINGTON COUNTY, VA",1435,Arlington County,VA,38.878337,-77.100703,715
2022,"ARLINGTON COUNTY, VA",550,Arlington County,VA,38.878337,-77.100703,-885
2012,"ARMSTRONG COUNTY, PA",0,Armstrong County,PA,40.81238,-79.464129,NA
2016,"ARMSTRONG COUNTY, PA",50,Armstrong County,PA,40.81238,-79.464129,50
2020,"ARMSTRONG COUNTY, PA",402,Armstrong County,PA,40.81238,-79.464129,352
2022,"ARMSTRONG COUNTY, PA",50,Armstrong County,PA,40.81238,-79.464129,-352
2012,"ARMSTRONG COUNTY, TX",0,Armstrong County,TX,34.964179,-101.356636,NA
2016,"ARMSTRONG COUNTY, TX",0,Armstrong County,TX,34.964179,-101.356636,0
2020,"ARMSTRONG COUNTY, TX",0,Armstrong County,TX,34.964179,-101.356636,0
2022,"ARMSTRONG COUNTY, TX",0,Armstrong County,TX,34.964179,-101.356636,0
2012,"AROOSTOOK COUNTY, ME",100,Aroostook County,ME,46.709193,-68.612409,NA
2016,"AROOSTOOK COUNTY, ME",350,Aroostook County,ME,46.709193,-68.612409,250
2020,"AROOSTOOK COUNTY, ME",1355,Aroostook County,ME,46.709193,-68.612409,1005
2022,"AROOSTOOK COUNTY, ME",35,Aroostook County,ME,46.709193,-68.612409,-1320
2012,"ARROYO MUNICIPIO, PR",0,Arroyo Municipio,PR,17.97206,-66.041945,NA
2016,"ARROYO MUNICIPIO, PR",0,Arroyo Municipio,PR,17.97206,-66.041945,0
2020,"ARROYO MUNICIPIO, PR",0,Arroyo Municipio,PR,17.97206,-66.041945,0
2022,"ARROYO MUNICIPIO, PR",0,Arroyo Municipio,PR,17.97206,-66.041945,0
2012,"ARTHUR COUNTY, NE",0,Arthur County,NE,41.57193,-101.695917,NA
2016,"ARTHUR COUNTY, NE",0,Arthur County,NE,41.57193,-101.695917,0
2020,"ARTHUR COUNTY, NE",0,Arthur County,NE,41.57193,-101.695917,0
2022,"ARTHUR COUNTY, NE",0,Arthur County,NE,41.57193,-101.695917,0
2012,"ASCENSION PARISH, LA",0,Ascension Parish,LA,30.206444,-90.912502,NA
2016,"ASCENSION PARISH, LA",435,Ascension Parish,LA,30.206444,-90.912502,435
2020,"ASCENSION PARISH, LA",396,Ascension Parish,LA,30.206444,-90.912502,-39
2022,"ASCENSION PARISH, LA",120,Ascension Parish,LA,30.206444,-90.912502,-276
2012,"ASHE COUNTY, NC",24,Ashe County,NC,36.443469,-81.499334,NA
2016,"ASHE COUNTY, NC",240,Ashe County,NC,36.443469,-81.499334,216
2020,"ASHE COUNTY, NC",706,Ashe County,NC,36.443469,-81.499334,466
2022,"ASHE COUNTY, NC",500,Ashe County,NC,36.443469,-81.499334,-206
2012,"ASHLAND COUNTY, OH",0,Ashland County,OH,40.843273,-82.270127,NA
2016,"ASHLAND COUNTY, OH",905,Ashland County,OH,40.843273,-82.270127,905
2020,"ASHLAND COUNTY, OH",700,Ashland County,OH,40.843273,-82.270127,-205
2022,"ASHLAND COUNTY, OH",315,Ashland County,OH,40.843273,-82.270127,-385
2012,"ASHLAND COUNTY, WI",0,Ashland County,WI,46.544424,-90.679691,NA
2016,"ASHLAND COUNTY, WI",0,Ashland County,WI,46.544424,-90.679691,0
2020,"ASHLAND COUNTY, WI",100,Ashland County,WI,46.544424,-90.679691,100
2022,"ASHLAND COUNTY, WI",0,Ashland County,WI,46.544424,-90.679691,-100
2012,"ASHLEY COUNTY, AR",250,Ashley County,AR,33.190835,-91.772267,NA
2016,"ASHLEY COUNTY, AR",0,Ashley County,AR,33.190835,-91.772267,-250
2020,"ASHLEY COUNTY, AR",250,Ashley County,AR,33.190835,-91.772267,250
2022,"ASHLEY COUNTY, AR",0,Ashley County,AR,33.190835,-91.772267,-250
2012,"ASHTABULA COUNTY, OH",285.5,Ashtabula County,OH,41.906637,-80.745592,NA
2016,"ASHTABULA COUNTY, OH",236,Ashtabula County,OH,41.906637,-80.745592,-49.5
2020,"ASHTABULA COUNTY, OH",1316,Ashtabula County,OH,41.906637,-80.745592,1080
2022,"ASHTABULA COUNTY, OH",955,Ashtabula County,OH,41.906637,-80.745592,-361
2012,"ASOTIN COUNTY, WA",45,Asotin County,WA,46.181861,-117.227781,NA
2016,"ASOTIN COUNTY, WA",877,Asotin County,WA,46.181861,-117.227781,832
2020,"ASOTIN COUNTY, WA",107,Asotin County,WA,46.181861,-117.227781,-770
2022,"ASOTIN COUNTY, WA",589,Asotin County,WA,46.181861,-117.227781,482
2012,"ASSUMPTION PARISH, LA",0,Assumption Parish,LA,29.9033,-91.065219,NA
2016,"ASSUMPTION PARISH, LA",0,Assumption Parish,LA,29.9033,-91.065219,0
2020,"ASSUMPTION PARISH, LA",0,Assumption Parish,LA,29.9033,-91.065219,0
2022,"ASSUMPTION PARISH, LA",168.36,Assumption Parish,LA,29.9033,-91.065219,168.36
2012,"ATASCOSA COUNTY, TX",125,Atascosa County,TX,28.891478,-98.535381,NA
2016,"ATASCOSA COUNTY, TX",226,Atascosa County,TX,28.891478,-98.535381,101
2020,"ATASCOSA COUNTY, TX",300,Atascosa County,TX,28.891478,-98.535381,74
2022,"ATASCOSA COUNTY, TX",100,Atascosa County,TX,28.891478,-98.535381,-200
2012,"ATCHISON COUNTY, KS",0,Atchison County,KS,39.532544,-95.313397,NA
2016,"ATCHISON COUNTY, KS",0,Atchison County,KS,39.532544,-95.313397,0
2020,"ATCHISON COUNTY, KS",0,Atchison County,KS,39.532544,-95.313397,0
2022,"ATCHISON COUNTY, KS",0,Atchison County,KS,39.532544,-95.313397,0
2012,"ATCHISON COUNTY, MO",500,Atchison County,MO,40.431846,-95.437555,NA
2016,"ATCHISON COUNTY, MO",0,Atchison County,MO,40.431846,-95.437555,-500
2020,"ATCHISON COUNTY, MO",0,Atchison County,MO,40.431846,-95.437555,0
2022,"ATCHISON COUNTY, MO",0,Atchison County,MO,40.431846,-95.437555,0
2012,"ATHENS COUNTY, OH",660,Athens County,OH,39.332755,-82.045885,NA
2016,"ATHENS COUNTY, OH",1224,Athens County,OH,39.332755,-82.045885,564
2020,"ATHENS COUNTY, OH",866,Athens County,OH,39.332755,-82.045885,-358
2022,"ATHENS COUNTY, OH",650,Athens County,OH,39.332755,-82.045885,-216
2012,"ATKINSON COUNTY, GA",0,Atkinson County,GA,31.296806,-82.878151,NA
2016,"ATKINSON COUNTY, GA",0,Atkinson County,GA,31.296806,-82.878151,0
2020,"ATKINSON COUNTY, GA",0,Atkinson County,GA,31.296806,-82.878151,0
2022,"ATKINSON COUNTY, GA",0,Atkinson County,GA,31.296806,-82.878151,0
2012,"ATLANTIC COUNTY, NJ",300,Atlantic County,NJ,39.469355,-74.633759,NA
2016,"ATLANTIC COUNTY, NJ",80,Atlantic County,NJ,39.469355,-74.633759,-220
2020,"ATLANTIC COUNTY, NJ",430,Atlantic County,NJ,39.469355,-74.633759,350
2022,"ATLANTIC COUNTY, NJ",310,Atlantic County,NJ,39.469355,-74.633759,-120
2012,"ATOKA COUNTY, OK",200,Atoka County,OK,34.392469,-96.036558,NA
2016,"ATOKA COUNTY, OK",0,Atoka County,OK,34.392469,-96.036558,-200
2020,"ATOKA COUNTY, OK",0,Atoka County,OK,34.392469,-96.036558,0
2022,"ATOKA COUNTY, OK",0,Atoka County,OK,34.392469,-96.036558,0
2012,"ATTALA COUNTY, MS",0,Attala County,MS,33.090468,-89.588622,NA
2016,"ATTALA COUNTY, MS",0,Attala County,MS,33.090468,-89.588622,0
2020,"ATTALA COUNTY, MS",0,Attala County,MS,33.090468,-89.588622,0
2022,"ATTALA COUNTY, MS",0,Attala County,MS,33.090468,-89.588622,0
2012,"AUDRAIN COUNTY, MO",0,Audrain County,MO,39.214481,-91.843418,NA
2016,"AUDRAIN COUNTY, MO",0,Audrain County,MO,39.214481,-91.843418,0
2020,"AUDRAIN COUNTY, MO",400,Audrain County,MO,39.214481,-91.843418,400
2022,"AUDRAIN COUNTY, MO",0,Audrain County,MO,39.214481,-91.843418,-400
2012,"AUDUBON COUNTY, IA",0,Audubon County,IA,41.679178,-94.904312,NA
2016,"AUDUBON COUNTY, IA",0,Audubon County,IA,41.679178,-94.904312,0
2020,"AUDUBON COUNTY, IA",0,Audubon County,IA,41.679178,-94.904312,0
2022,"AUDUBON COUNTY, IA",0,Audubon County,IA,41.679178,-94.904312,0
2012,"AUGLAIZE COUNTY, OH",299,Auglaize County,OH,40.561309,-84.224018,NA
2016,"AUGLAIZE COUNTY, OH",700,Auglaize County,OH,40.561309,-84.224018,401
2020,"AUGLAIZE COUNTY, OH",696,Auglaize County,OH,40.561309,-84.224018,-4
2022,"AUGLAIZE COUNTY, OH",640,Auglaize County,OH,40.561309,-84.224018,-56
2012,"AUGUSTA COUNTY, VA",500,Augusta County,VA,38.17259,-79.140975,NA
2016,"AUGUSTA COUNTY, VA",609,Augusta County,VA,38.17259,-79.140975,109
2020,"AUGUSTA COUNTY, VA",850,Augusta County,VA,38.17259,-79.140975,241
2022,"AUGUSTA COUNTY, VA",500,Augusta County,VA,38.17259,-79.140975,-350
2012,"AURORA COUNTY, SD",0,Aurora County,SD,43.724719,-98.577587,NA
2016,"AURORA COUNTY, SD",0,Aurora County,SD,43.724719,-98.577587,0
2020,"AURORA COUNTY, SD",0,Aurora County,SD,43.724719,-98.577587,0
2022,"AURORA COUNTY, SD",0,Aurora County,SD,43.724719,-98.577587,0
2012,"AUSTIN COUNTY, TX",300,Austin County,TX,29.891901,-96.27017,NA
2016,"AUSTIN COUNTY, TX",325,Austin County,TX,29.891901,-96.27017,25
2020,"AUSTIN COUNTY, TX",100,Austin County,TX,29.891901,-96.27017,-225
2022,"AUSTIN COUNTY, TX",200,Austin County,TX,29.891901,-96.27017,100
2012,"AUTAUGA COUNTY, AL",88,Autauga County,AL,32.532237,-86.64644,NA
2016,"AUTAUGA COUNTY, AL",50,Autauga County,AL,32.532237,-86.64644,-38
2020,"AUTAUGA COUNTY, AL",722.5,Autauga County,AL,32.532237,-86.64644,672.5
2022,"AUTAUGA COUNTY, AL",920,Autauga County,AL,32.532237,-86.64644,197.5
2012,"AVERY COUNTY, NC",0,Avery County,NC,36.07209,-81.920285,NA
2016,"AVERY COUNTY, NC",0,Avery County,NC,36.07209,-81.920285,0
2020,"AVERY COUNTY, NC",300,Avery County,NC,36.07209,-81.920285,300
2022,"AVERY COUNTY, NC",25,Avery County,NC,36.07209,-81.920285,-275
2012,"AVOYELLES PARISH, LA",0,Avoyelles Parish,LA,31.088503,-91.983275,NA
2016,"AVOYELLES PARISH, LA",0,Avoyelles Parish,LA,31.088503,-91.983275,0
2020,"AVOYELLES PARISH, LA",0,Avoyelles Parish,LA,31.088503,-91.983275,0
2022,"AVOYELLES PARISH, LA",0,Avoyelles Parish,LA,31.088503,-91.983275,0
2012,"BACA COUNTY, CO",0,Baca County,CO,37.30978,-102.543741,NA
2016,"BACA COUNTY, CO",0,Baca County,CO,37.30978,-102.543741,0
2020,"BACA COUNTY, CO",0,Baca County,CO,37.30978,-102.543741,0
2022,"BACA COUNTY, CO",0,Baca County,CO,37.30978,-102.543741,0
2012,"BACON COUNTY, GA",0,Bacon County,GA,31.55021,-82.451433,NA
2016,"BACON COUNTY, GA",0,Bacon County,GA,31.55021,-82.451433,0
2020,"BACON COUNTY, GA",0,Bacon County,GA,31.55021,-82.451433,0
2022,"BACON COUNTY, GA",0,Bacon County,GA,31.55021,-82.451433,0
2012,"BAILEY COUNTY, TX",0,Bailey County,TX,34.067521,-102.830345,NA
2016,"BAILEY COUNTY, TX",0,Bailey County,TX,34.067521,-102.830345,0
2020,"BAILEY COUNTY, TX",50,Bailey County,TX,34.067521,-102.830345,50
2022,"BAILEY COUNTY, TX",0,Bailey County,TX,34.067521,-102.830345,-50
2012,"BAKER COUNTY, FL",101,Baker County,FL,30.324442,-82.302284,NA
2016,"BAKER COUNTY, FL",26,Baker County,FL,30.324442,-82.302284,-75
2020,"BAKER COUNTY, FL",0,Baker County,FL,30.324442,-82.302284,-26
2022,"BAKER COUNTY, FL",0,Baker County,FL,30.324442,-82.302284,0
2012,"BAKER COUNTY, GA",0,Baker County,GA,31.31958,-84.454881,NA
2016,"BAKER COUNTY, GA",0,Baker County,GA,31.31958,-84.454881,0
2020,"BAKER COUNTY, GA",0,Baker County,GA,31.31958,-84.454881,0
2022,"BAKER COUNTY, GA",0,Baker County,GA,31.31958,-84.454881,0
2012,"BAKER COUNTY, OR",497.5,Baker County,OR,44.703427,-117.691933,NA
2016,"BAKER COUNTY, OR",609,Baker County,OR,44.703427,-117.691933,111.5
2020,"BAKER COUNTY, OR",425,Baker County,OR,44.703427,-117.691933,-184
2022,"BAKER COUNTY, OR",552,Baker County,OR,44.703427,-117.691933,127
2012,"BALDWIN COUNTY, AL",827,Baldwin County,AL,30.659218,-87.746067,NA
2016,"BALDWIN COUNTY, AL",765,Baldwin County,AL,30.659218,-87.746067,-62
2020,"BALDWIN COUNTY, AL",1753,Baldwin County,AL,30.659218,-87.746067,988
2022,"BALDWIN COUNTY, AL",1368.36,Baldwin County,AL,30.659218,-87.746067,-384.6400000000001
2012,"BALDWIN COUNTY, GA",50,Baldwin County,GA,33.05949,-83.255457,NA
2016,"BALDWIN COUNTY, GA",0,Baldwin County,GA,33.05949,-83.255457,-50
2020,"BALDWIN COUNTY, GA",100,Baldwin County,GA,33.05949,-83.255457,100
2022,"BALDWIN COUNTY, GA",0,Baldwin County,GA,33.05949,-83.255457,-100
2012,"BALLARD COUNTY, KY",0,Ballard County,KY,37.051323,-89.010367,NA
2016,"BALLARD COUNTY, KY",0,Ballard County,KY,37.051323,-89.010367,0
2020,"BALLARD COUNTY, KY",0,Ballard County,KY,37.051323,-89.010367,0
2022,"BALLARD COUNTY, KY",40,Ballard County,KY,37.051323,-89.010367,40
2012,"BALTIMORE CITY, MD",1139,Baltimore city,MD,39.300032,-76.610476,NA
2016,"BALTIMORE CITY, MD",1222,Baltimore city,MD,39.300032,-76.610476,83
2020,"BALTIMORE CITY, MD",876,Baltimore city,MD,39.300032,-76.610476,-346
2022,"BALTIMORE CITY, MD",555,Baltimore city,MD,39.300032,-76.610476,-321
2012,"BALTIMORE COUNTY, MD",1990.5,Baltimore County,MD,39.443167,-76.616569,NA
2016,"BALTIMORE COUNTY, MD",5374,Baltimore County,MD,39.443167,-76.616569,3383.5
2020,"BALTIMORE COUNTY, MD",6223.5,Baltimore County,MD,39.443167,-76.616569,849.5
2022,"BALTIMORE COUNTY, MD",4360,Baltimore County,MD,39.443167,-76.616569,-1863.5
2012,"BAMBERG COUNTY, SC",0,Bamberg County,SC,33.203021,-81.053161,NA
2016,"BAMBERG COUNTY, SC",0,Bamberg County,SC,33.203021,-81.053161,0
2020,"BAMBERG COUNTY, SC",0,Bamberg County,SC,33.203021,-81.053161,0
2022,"BAMBERG COUNTY, SC",0,Bamberg County,SC,33.203021,-81.053161,0
2012,"BANDERA COUNTY, TX",110,Bandera County,TX,29.756389,-99.248285,NA
2016,"BANDERA COUNTY, TX",575,Bandera County,TX,29.756389,-99.248285,465
2020,"BANDERA COUNTY, TX",300,Bandera County,TX,29.756389,-99.248285,-275
2022,"BANDERA COUNTY, TX",0,Bandera County,TX,29.756389,-99.248285,-300
2012,"BANKS COUNTY, GA",0,Banks County,GA,34.351922,-83.498441,NA
2016,"BANKS COUNTY, GA",0,Banks County,GA,34.351922,-83.498441,0
2020,"BANKS COUNTY, GA",0,Banks County,GA,34.351922,-83.498441,0
2022,"BANKS COUNTY, GA",0,Banks County,GA,34.351922,-83.498441,0
2012,"BANNER COUNTY, NE",0,Banner County,NE,41.53975,-103.726263,NA
2016,"BANNER COUNTY, NE",0,Banner County,NE,41.53975,-103.726263,0
2020,"BANNER COUNTY, NE",0,Banner County,NE,41.53975,-103.726263,0
2022,"BANNER COUNTY, NE",0,Banner County,NE,41.53975,-103.726263,0
2012,"BANNOCK COUNTY, ID",0,Bannock County,ID,42.692921,-112.228982,NA
2016,"BANNOCK COUNTY, ID",250,Bannock County,ID,42.692921,-112.228982,250
2020,"BANNOCK COUNTY, ID",650,Bannock County,ID,42.692921,-112.228982,400
2022,"BANNOCK COUNTY, ID",500,Bannock County,ID,42.692921,-112.228982,-150
2012,"BARAGA COUNTY, MI",300,Baraga County,MI,46.695859,-88.36181,NA
2016,"BARAGA COUNTY, MI",150,Baraga County,MI,46.695859,-88.36181,-150
2020,"BARAGA COUNTY, MI",0,Baraga County,MI,46.695859,-88.36181,-150
2022,"BARAGA COUNTY, MI",0,Baraga County,MI,46.695859,-88.36181,0
2012,"BARBER COUNTY, KS",0,Barber County,KS,37.222906,-98.685052,NA
2016,"BARBER COUNTY, KS",0,Barber County,KS,37.222906,-98.685052,0
2020,"BARBER COUNTY, KS",0,Barber County,KS,37.222906,-98.685052,0
2022,"BARBER COUNTY, KS",0,Barber County,KS,37.222906,-98.685052,0
2012,"BARBOUR COUNTY, AL",0,Barbour County,AL,31.870253,-85.405104,NA
2016,"BARBOUR COUNTY, AL",0,Barbour County,AL,31.870253,-85.405104,0
2020,"BARBOUR COUNTY, AL",51,Barbour County,AL,31.870253,-85.405104,51
2022,"BARBOUR COUNTY, AL",0,Barbour County,AL,31.870253,-85.405104,-51
2012,"BARBOUR COUNTY, WV",0,Barbour County,WV,39.139725,-79.996947,NA
2016,"BARBOUR COUNTY, WV",105,Barbour County,WV,39.139725,-79.996947,105
2020,"BARBOUR COUNTY, WV",0,Barbour County,WV,39.139725,-79.996947,-105
2022,"BARBOUR COUNTY, WV",0,Barbour County,WV,39.139725,-79.996947,0
2012,"BARCELONETA MUNICIPIO, PR",0,Barceloneta Municipio,PR,18.469989,-66.55823,NA
2016,"BARCELONETA MUNICIPIO, PR",0,Barceloneta Municipio,PR,18.469989,-66.55823,0
2020,"BARCELONETA MUNICIPIO, PR",0,Barceloneta Municipio,PR,18.469989,-66.55823,0
2022,"BARCELONETA MUNICIPIO, PR",0,Barceloneta Municipio,PR,18.469989,-66.55823,0
2012,"BARNES COUNTY, ND",0,Barnes County,ND,46.94255,-98.070195,NA
2016,"BARNES COUNTY, ND",100,Barnes County,ND,46.94255,-98.070195,100
2020,"BARNES COUNTY, ND",0,Barnes County,ND,46.94255,-98.070195,-100
2022,"BARNES COUNTY, ND",0,Barnes County,ND,46.94255,-98.070195,0
2012,"BARNSTABLE COUNTY, MA",1025,Barnstable County,MA,41.706123,-70.164823,NA
2016,"BARNSTABLE COUNTY, MA",1923,Barnstable County,MA,41.706123,-70.164823,898
2020,"BARNSTABLE COUNTY, MA",3731,Barnstable County,MA,41.706123,-70.164823,1808
2022,"BARNSTABLE COUNTY, MA",3496,Barnstable County,MA,41.706123,-70.164823,-235
2012,"BARNWELL COUNTY, SC",0,Barnwell County,SC,33.260552,-81.434228,NA
2016,"BARNWELL COUNTY, SC",0,Barnwell County,SC,33.260552,-81.434228,0
2020,"BARNWELL COUNTY, SC",0,Barnwell County,SC,33.260552,-81.434228,0
2022,"BARNWELL COUNTY, SC",0,Barnwell County,SC,33.260552,-81.434228,0
2012,"BARRANQUITAS MUNICIPIO, PR",0,Barranquitas Municipio,PR,18.200018,-66.309282,NA
2016,"BARRANQUITAS MUNICIPIO, PR",0,Barranquitas Municipio,PR,18.200018,-66.309282,0
2020,"BARRANQUITAS MUNICIPIO, PR",0,Barranquitas Municipio,PR,18.200018,-66.309282,0
2022,"BARRANQUITAS MUNICIPIO, PR",0,Barranquitas Municipio,PR,18.200018,-66.309282,0
2012,"BARREN COUNTY, KY",249,Barren County,KY,36.962805,-85.932108,NA
2016,"BARREN COUNTY, KY",250,Barren County,KY,36.962805,-85.932108,1
2020,"BARREN COUNTY, KY",250,Barren County,KY,36.962805,-85.932108,0
2022,"BARREN COUNTY, KY",0,Barren County,KY,36.962805,-85.932108,-250
2012,"BARRON COUNTY, WI",130,Barron County,WI,45.437192,-91.852892,NA
2016,"BARRON COUNTY, WI",384,Barron County,WI,45.437192,-91.852892,254
2020,"BARRON COUNTY, WI",0,Barron County,WI,45.437192,-91.852892,-384
2022,"BARRON COUNTY, WI",300,Barron County,WI,45.437192,-91.852892,300
2012,"BARROW COUNTY, GA",0,Barrow County,GA,33.992009,-83.712303,NA
2016,"BARROW COUNTY, GA",0,Barrow County,GA,33.992009,-83.712303,0
2020,"BARROW COUNTY, GA",0,Barrow County,GA,33.992009,-83.712303,0
2022,"BARROW COUNTY, GA",0,Barrow County,GA,33.992009,-83.712303,0
2012,"BARRY COUNTY, MI",125,Barry County,MI,42.582811,-85.31455,NA
2016,"BARRY COUNTY, MI",1726,Barry County,MI,42.582811,-85.31455,1601
2020,"BARRY COUNTY, MI",2245,Barry County,MI,42.582811,-85.31455,519
2022,"BARRY COUNTY, MI",250,Barry County,MI,42.582811,-85.31455,-1995
2012,"BARRY COUNTY, MO",830,Barry County,MO,36.699376,-93.834334,NA
2016,"BARRY COUNTY, MO",362,Barry County,MO,36.699376,-93.834334,-468
2020,"BARRY COUNTY, MO",100,Barry County,MO,36.699376,-93.834334,-262
2022,"BARRY COUNTY, MO",70,Barry County,MO,36.699376,-93.834334,-30
2012,"BARTHOLOMEW COUNTY, IN",593.6,Bartholomew County,IN,39.205843,-85.897999,NA
2016,"BARTHOLOMEW COUNTY, IN",150,Bartholomew County,IN,39.205843,-85.897999,-443.6
2020,"BARTHOLOMEW COUNTY, IN",501,Bartholomew County,IN,39.205843,-85.897999,351
2022,"BARTHOLOMEW COUNTY, IN",0,Bartholomew County,IN,39.205843,-85.897999,-501
2012,"BARTON COUNTY, KS",200,Barton County,KS,38.481239,-98.767837,NA
2016,"BARTON COUNTY, KS",250,Barton County,KS,38.481239,-98.767837,50
2020,"BARTON COUNTY, KS",400,Barton County,KS,38.481239,-98.767837,150
2022,"BARTON COUNTY, KS",0,Barton County,KS,38.481239,-98.767837,-400
2012,"BARTON COUNTY, MO",0,Barton County,MO,37.500799,-94.344089,NA
2016,"BARTON COUNTY, MO",0,Barton County,MO,37.500799,-94.344089,0
2020,"BARTON COUNTY, MO",0,Barton County,MO,37.500799,-94.344089,0
2022,"BARTON COUNTY, MO",0,Barton County,MO,37.500799,-94.344089,0
2012,"BARTOW COUNTY, GA",0,Bartow County,GA,34.240917,-84.838188,NA
2016,"BARTOW COUNTY, GA",600,Bartow County,GA,34.240917,-84.838188,600
2020,"BARTOW COUNTY, GA",904,Bartow County,GA,34.240917,-84.838188,304
2022,"BARTOW COUNTY, GA",350,Bartow County,GA,34.240917,-84.838188,-554
2012,"BASTROP COUNTY, TX",1078,Bastrop County,TX,30.100772,-97.310639,NA
2016,"BASTROP COUNTY, TX",800,Bastrop County,TX,30.100772,-97.310639,-278
